,0
30623,0.26233672940862995
30624,0.35306591731258724
30625,0.3670121975109874
30626,0.3524816661707254
30627,0.2989726687177979
30628,0.334024633347199
30629,0.3882514340890382
30630,0.29206286811649
30631,0.3921389562527454
30632,0.26497587406157064
30633,0.3815963387090513
30634,0.3316632132137434
30635,0.383839025550394
30636,0.368531884243106
30637,0.2903567643114954
30638,0.35549622090634536
30639,0.22742484372801489
30640,0.2852449318979824
30641,0.3813965789162363
30642,0.32766451971465693
30643,0.40035574929677975
30644,0.37576192411303455
30645,0.3054339530580437
30646,0.3385874923031789
30647,0.37910035300144795
30648,0.31487092777682063
30649,0.2558437544387642
30650,0.3511114378586792
30651,0.4044493147940037
30652,0.2692643085542548
30653,0.3700098691789804
30654,0.42248022232177657
30655,0.33967374759469326
30656,0.2650205087177593
30657,0.36359219410003785
30658,0.3621613932094394
30659,0.38285325994662117
30660,0.3209320261877501
30661,0.36030654335589307
30662,0.36798103891462136
30663,0.3576010390150063
30664,0.32848817713980866
30665,0.2535413497768714
30666,0.3924732089521895
30667,0.31308883492209244
30668,0.3155324967495277
30669,0.35278100616768954
30670,0.24962564436261667
30671,0.3097677500612123
30672,0.3205451057495182
30673,0.3482908934920546
30674,0.32585677107338634
30675,0.35757655941847505
30676,0.3703451036574512
30677,0.3880366581293425
30678,0.3585115592311071
30679,0.4024632638039654
30680,0.353179124593575
30681,0.33659134108219924
30682,0.2321735803995704
30683,0.3513805238540196
30684,0.3578794495597832
30685,0.3448585103143461
30686,0.2826943505579516
30687,0.48861201613636385
30688,0.32879408446958036
30689,0.3106169866108274
30690,0.29307490071621156
30691,0.3028868340420582
30692,0.3596963927668218
30693,0.380559846566566
30694,0.34771481910091
30695,0.38287945707085047
30696,0.2716916802382047
30697,0.3679433452311459
30698,0.3630381416243928
30699,0.22823703991093472
30700,0.35023352517277806
30701,0.32462861483471855
30702,0.35833545609336787
30703,0.2745136116211248
30704,0.37084579080716995
30705,0.3517094936490214
30706,0.3426046818673935
30707,0.3351922504417195
30708,0.3246831299177997
30709,0.34624550667815784
30710,0.3939390957008965
30711,0.32776125025753045
30712,0.38242310352091996
30713,0.3262466207631986
30714,0.27359574004964893
30715,0.3493240341770247
30716,0.38909819363750925
30717,0.3405927339274791
30718,0.36195142848877404
30719,0.360992263328589
30720,0.36101700798846503
30721,0.24418389133463356
30722,0.39509461614314617
30723,0.37705046745141213
30724,0.3142643474864493
30725,0.35332193428704733
30726,0.37297464167534505
30727,0.33073884815263505
30728,0.3542602194855831
30729,0.3967026418480474
30730,0.3564295568389633
30731,0.3619434457493295
30732,0.2966525579604459
30733,0.35782728586427565
30734,0.3547236696471441
30735,0.30320745086062656
30736,0.35415874405409953
30737,0.306202016673441
30738,0.38727816862441355
30739,0.3015397334000483
30740,0.3565530367913975
30741,0.2924308475765667
30742,0.33549783044545334
30743,0.2830510530364026
30744,0.37389557696989445
30745,0.3873534888262137
30746,0.38314171718492623
30747,0.2550770593673186
30748,0.3696140464531067
